,Age dependency ratio (% of working-age population),CPIA gender equality rating (1=low to 6=high),"Central government debt, total (% of GDP)","Energy imports, net (% of energy use)",GDP growth (annual %),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)","Literacy rate, adult total (% of people ages 15 and above)",Military expenditure (% of GDP),"Official exchange rate (LCU per US$, period average)","Population, female (% of total population)",Real interest rate (%),Trade (% of GDP),"Unemployment, male (% of male labor force) (national estimate)",Urban population (% of total population)
1982,46.6620228500854,,,,,,,,,,53.7807583635442,,,,70.631
1983,46.9866578284594,,,,,,,,,,53.7129721560998,,,,71.066
1984,47.4078969904996,,,,,,,,,,53.6421831446417,,,,71.497
1985,47.5758639837564,,,,,,,,,,53.570755949933,,,,71.923
1986,47.6864143707257,,,,,,,,,,53.4896028020256,,,,72.346
1987,47.8988621463866,,,,,,,,,,53.3927131627119,,,,72.765
1988,48.2450689842227,,,,,,,,,,53.2948599306038,,,,73.181
1989,48.6714122236362,,,,,,,98.0,,,53.2114601255423,,42.9144851657941,,73.398
1990,49.0447864912524,,,-47.0788556238582,-2.99999564243126,-3.16283597296696,15.9029112575078,98.125,,,53.1563065639752,,36.1067991307048,,73.394
1991,49.4146959612107,,,-39.8051831762622,-5.04693945142462,-5.31876190965632,128.629771683447,98.25,,,53.1283914289794,,26.2567036110118,,73.389
1992,49.7222620342946,,,-43.1199493331647,-14.5310737729264,-14.6139171358036,1490.4184248448,98.375,4.42703232125367,,53.1124159333058,,110.577064702788,5.194,73.385
1998,46.8046745891395,,143.948999533393,-59.8347980434592,-5.2999616266239,-5.14311536211871,18.5389673419024,98.5,2.73264908865687,9.70508333333333,53.1720937827629,19.6160805566126,55.7722532849766,13.539,73.359
1999,45.0653585397066,,100.744137724205,-57.982716992781,6.39991469144101,6.72950292335021,72.3866054661464,98.625,3.07328792235108,24.6199,53.1992575703991,-18.9515529417948,69.393281498812,13.167,73.354
2000,43.5652823296039,,62.1488888669576,-57.926226448823,10.0000668136515,10.4637091559227,37.6979282123097,98.75,3.30702983667541,28.1291666666667,53.2454702729898,-9.63311144269678,68.0939070373555,10.78,73.35
2001,42.3668405184076,,48.9836153351704,-61.0565567408374,5.10005122572568,5.54671833932643,16.4796193570037,98.875,3.54631922908818,29.168525,53.3123822640996,1.22657850722426,61.1108586644206,9.335,73.346
2002,41.5231777036921,,41.3527168644107,-67.9152134003805,4.69999190914258,5.18275023824988,15.6619063054593,99.0,3.75627739108018,31.3484833333333,53.3848772950435,0.0329353853463892,59.6454457319607,8.139,73.341
2003,41.1118911605145,,33.1221007255399,-73.4721624068744,7.29995234528189,7.78796752390349,13.6571368113275,99.0625,3.67083808960104,30.692025,53.4558994550059,-0.60017068040332,59.1282690076014,8.458,73.373
2004,40.933146045048,,24.8914845866691,-81.0826340821091,7.19994786954857,7.63249118230908,20.2551495775111,99.125,3.30035364660483,28.8137416666667,53.5348099402358,-7.32898586198476,56.5818523984055,8.001,73.418
2005,40.7583002208105,,16.6608684477983,-84.6287038991353,6.39996544799469,6.80660765259209,19.279432134411,99.1875,3.33123723441659,28.2844416666667,53.6170363322882,-7.20668991062193,56.7132484905422,7.308,73.463
2006,40.542928781967,,9.89107286046746,-82.9504252591884,8.20006825456321,8.55494147469737,15.1204066316764,99.25,3.24635723405838,27.1909583333333,53.684633849406,-4.07869184018714,54.733401867266,7.415,73.508
2007,40.2034276919991,,7.15843011658404,-84.232474302143,8.49997776916511,8.68576548155966,13.8412392398238,99.3125,3.1185420747754,25.5808453675404,53.7221832228225,-3.34492661176019,51.7061227454606,6.352,73.553
2008,39.6340464969755,,6.49528743788997,-82.1331243647021,5.19996926404957,5.24621001829865,18.0135183350842,99.375,3.14948602002222,24.852875,53.7417082366674,-4.90496208972303,53.3824660408908,6.456,73.598
2012,39.7122076623378,,8.55140859340356,-77.8561096295228,4.02408615746921,3.76271915500016,8.90786842087834,99.4375,3.68924043459907,30.8398313519917,53.7026009683707,0.176416618842598,47.1513903857957,5.83,73.791
2013,40.7840417932466,,9.06725564048848,-83.8412398490403,1.75542214874298,1.45314767875932,5.32013887237915,99.5,3.85404258314373,31.8371436402813,53.6756500059607,3.93707019254129,46.287149400499,5.818,73.863
2014,42.1236258137655,,11.2004612827286,-83.6705407206797,0.736267221765672,-1.12194041744186,7.49007111696609,99.5625,4.11299297822323,38.3782071444168,53.6540129197431,3.39714683575481,47.8013412628116,5.532,73.95
2015,43.6560400391556,,13.5407657768558,-83.6705407206797,-1.97271922580408,-2.2762114110788,7.24973590678889,99.625,4.87151474680202,60.9376501088951,53.6368781936385,7.89459357479114,49.3593493116887,5.862,74.05
2016,45.0865219275749,,14.2417395793548,-83.6705407206797,0.193690071260534,-0.0904862004782103,2.84422269802643,99.6875,5.42514770504505,67.0559333333333,53.6148756953332,9.48435447263491,46.5181198396096,5.788,74.164
2017,46.4109081650047,,16.3253741158845,-83.6705407206797,1.82579006401834,1.61387325924203,5.34981508767618,99.75,4.24899605173948,58.3428011851719,53.5901596696156,4.94560423099718,46.8765243371311,5.395,74.292
2018,47.5290734735912,,16.1685789853238,-83.6705407206797,2.80724541059601,2.71659271660542,9.99797671148308,99.8125,3.71982243956434,62.6681333333334,53.5707487006859,-1.02848259453331,51.5809003703964,4.938,74.433
2019,48.5943754955694,,17.2760484379376,-83.6705407206797,2.19807571335009,2.14202624717367,3.26313281881684,99.875,3.86033750437073,64.7376583333333,53.56393962302,5.31670923072754,49.2287536619033,4.661,74.587
