,Age dependency ratio (% of working-age population),CPIA gender equality rating (1=low to 6=high),"Central government debt, total (% of GDP)","Energy imports, net (% of energy use)",GDP growth (annual %),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)","Literacy rate, adult total (% of people ages 15 and above)",Military expenditure (% of GDP),"Official exchange rate (LCU per US$, period average)","Population, female (% of total population)",Real interest rate (%),Trade (% of GDP),"Unemployment, male (% of male labor force) (national estimate)",Urban population (% of total population)
1960,77.7069677889498,,,,,,,,4.31266261925412,4.7619000037619,46.0765727173867,,20.3931892012994,,22.104
1961,78.0687977339578,,,,5.98734641929141,3.24971491199571,3.6464612869908,,4.09789064099939,4.7619000037619,46.1195345105477,,20.2314791209912,,22.501
1962,78.6852973926361,,,,4.48285862750326,1.80364067918669,0.15994817784113,,3.65587277256179,4.7619000037619,46.1609538042594,,21.0913520097442,,22.751
1963,79.6428670038074,,,,8.68883151825786,5.84972077942716,-1.14926605359558,,3.64841297523544,4.7619000037619,46.2049647329935,,23.9887538545257,,23.002
1964,81.0257819209402,,,,7.56975744902432,4.70640502795456,4.48844647762694,,3.86589013064694,4.7619000037619,46.2549566929134,,23.1259582022109,,23.256
1965,82.5342747726101,,,,10.4193658220408,7.43938016331487,3.16588265326953,,5.90466788887322,4.7619000037619,46.3089962117458,,24.0410837612892,,23.511
1966,83.9055142087154,,,,5.78995180142022,2.89355083090767,4.60065831014529,,6.73052198508614,4.7619000037619,46.3647523139872,,19.1940852643708,,23.769
1967,85.1359438007866,,,,5.4006125972184,2.46831762839412,7.93964176578655,,5.40460370194589,4.7619000037619,46.4243279986253,,20.4945704157992,,24.028
1968,86.1974696183078,,,,7.23322092498739,4.22116837059603,0.469288568160579,,5.1039059949951,4.7619000037619,46.4864395594991,,19.1325464800501,,24.289
1969,87.0696084228225,,,,5.5078996342957,2.52926780271959,2.33557140665688,,5.51204188481675,4.7619000037619,46.5496799495472,,17.480471111756,,24.552
1970,87.7599428869068,,,,11.3534617181927,8.19649203318036,3.70835302221934,,6.15838762214984,4.7619000037619,46.6135298716633,,17.9661158928609,,24.817
1971,88.3123938670614,,,15.7445474820988,0.468372548493363,-2.26260815242058,5.87049050522882,,6.73553323768532,4.76190000336508,46.7000205342461,,18.202043669154,,25.084
1989,90.0358993217998,,,19.3032789582728,4.95976889440439,1.58506250480809,8.58504801719344,,6.53272525576236,20.5414916666667,48.0294588508616,,34.4216591208777,2.74,30.327
1990,90.3524722641165,,78.7725350870327,20.3315100903851,4.45858681510218,1.02421181151411,6.45199916790979,,6.52232023523122,21.707375,48.0524921162631,,35.034575900498,2.81,30.576
1991,90.6055379024562,,76.0908289241623,17.7726860431385,5.06156775897861,1.64455814439934,13.4924162537224,,6.57095278815428,23.8007666666667,48.0736896725137,,35.4196551048403,4.19,30.826
1992,91.3237120318044,,74.5285767943305,19.4922649974126,7.70589781716029,4.66648101392903,10.2014077626019,,6.69818754925138,25.0827916666667,48.1481421525218,,37.6945397210631,3.79,31.077
1993,91.9353108787057,,78.910190522119,20.8729951631991,1.7577476978468,-1.02474092628785,8.83855312769657,,6.42731262310377,28.1071833333333,48.213138933049,,38.4993168752315,3.36,31.329
1994,92.1153641235323,,78.94509081456171,22.8984633773058,3.73741555767747,0.779593544127223,13.0284160490462,,5.92354829296761,30.5665916666667,48.2463765969985,,35.0577237131595,3.41,31.582
1995,92.0050933998263,,78.97999110700444,23.3352809848051,4.96260914623281,1.97228554754696,13.0064844675074,,5.82022528285793,31.6426833333333,48.2790409222827,,36.132753673519,3.71,31.836
1996,91.5013917796717,,79.01489139944715,25.4906678650192,4.84658128681654,1.83880828653224,8.37360999459469,,6.03716630506556,36.0786833333333,48.3004507629245,,38.3301268339895,3.61,32.092
1997,90.7652198383735,,79.04979169188988,27.0232844508678,1.01439601077892,-1.80254112696187,13.3835146386713,,5.6212164889017,41.111525,48.3218138458417,,36.8522661008964,3.91,32.348
1998,89.8748985312392,,79.0846919843326,26.6787144717906,2.55023429817393,-0.242732275330027,7.52603689563375,43.0,5.4150950442544,45.0466666666667,48.3452839101222,,34.011725180531,4.09,32.585
1999,88.9480257631773,,79.0846919843326,27.6967489596416,3.66013273943236,0.876623662652293,5.8622861838065,43.0,5.18989926490607,49.5006915833333,48.3662538940393,,32.3199628094266,3.85,32.783
