,Age dependency ratio (% of working-age population),CPIA gender equality rating (1=low to 6=high),"Central government debt, total (% of GDP)","Energy imports, net (% of energy use)",GDP growth (annual %),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)","Literacy rate, adult total (% of people ages 15 and above)",Military expenditure (% of GDP),"Official exchange rate (LCU per US$, period average)","Population, female (% of total population)",Real interest rate (%),Trade (% of GDP),"Unemployment, male (% of male labor force) (national estimate)",Urban population (% of total population)
1979,82.05613440256,,,71.2275168578521,4.51475107286734,2.04118412136009,9.24521795879687,,,1.0,49.4053781458094,,131.863049228414,6.71,50.159
1980,80.4753405233374,,,62.6659482743362,13.0844817338517,10.4281546207155,10.1405046858082,88.0,,1.0,49.4197291081534,,137.501946214098,6.5633333333333335,50.447
1981,78.9365854181099,,,62.3083487441178,9.20680945047272,6.65242605625258,3.64216561534043,88.0,,1.0,49.4336011750044,,133.722896552873,6.416666666666666,50.786
1982,77.4642394516975,,,65.6059064986015,5.34845643566845,2.89203635965703,4.87168495435731,88.0,,1.0,49.4470518527759,,116.784969807884,6.27,51.126
1983,76.0829266003379,,,69.4084685972255,-4.49136434329135,-6.71122579830379,7.49695684357694,88.0,,1.0,49.4600462803876,,93.1350462972318,7.68,51.465
1984,74.7756371709318,,,63.2355672209085,2.70947377521715,0.337222278199917,1.62926324014725,88.0,,1.0,49.4727964061444,,91.8770280450338,8.25,51.805
1985,73.4900032476439,,,61.2751596962758,4.94223364743267,2.55183283711209,0.809565223752884,88.0,,1.0,49.4848279011229,,94.0595722053528,9.49,52.143
1986,72.2095159708655,,,61.8283748269958,3.56778822646233,1.24877510996606,0.338449387940813,88.0,,1.0,49.4969851087693,,97.3274590898378,8.7,52.482
1987,70.9598528924662,,,64.6096750375815,-1.80905547693988,-3.96932706404588,2.28930264704302,88.0,1.84098043736587,1.0,49.5091161049014,,98.5907715775113,9.42,52.82
1988,69.7753019785548,,,61.3454223082904,-13.3798437861779,-15.2529185907751,-0.191929164063993,88.0,2.1109857421274,1.0,49.5213035436203,,97.6653454707486,14.0,53.159
1989,68.6877022789984,,,58.7884827738887,1.56224701004832,-0.591338056469212,-1.27655820026008,88.0,2.0849104859335,1.0,49.541043197476,,109.597744335875,13.68,53.497
