"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Argentina","ARG","Internally displaced persons, total displaced by conflict and violence (number of people)","VC.IDP.TOCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Voice and Accountability: Standard Error","VA.STD.ERR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.196296215057373","","0.204596474766731","","0.192720860242844","","0.161941558122635","0.16378316283226","0.15828762948513","0.156367287039757","0.127720385789871","0.128329992294312","0.127596229314804","0.113063044846058","0.112328812479973","0.11164603382349","0.111649997532368","0.110258653759956","0.126924857497215","0.128841251134872","0.125336050987244","0.125786006450653","0.127879083156586","0.122239969670773","0.127297043800354","0.129486620426178","0.127925887703896","0.125092834234238",
"Argentina","ARG","Voice and Accountability: Number of Sources","VA.NO.SRC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","8","","9","","11","11","12","13","16","16","16","18","18","19","19","18","15","15","15","15","15","14","13","12","12","12",
"Argentina","ARG","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9617231501078","9.3281735319394","9.02970287161486","7.68411002023335","7.32173060164583","6.63636695569979","7.45820744914312","7.06113490427245","9.22572828013488","8.9823994804111","9.20544177021613","5.40298410146417","5.21279058881723","6.90388925607922","4.42289139264312","4.75157524338594","5.44959440578319",
"Argentina","ARG","Export value index (2015 = 100)","TX.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","14.1261622958","16.1013665807","13.427902224","13.7998379789","14.277613411","14.786031274","12.0671315869","11.2006903348","16.0869258919","16.8697168184","21.7534868961","21.093617918","21.5463863038","23.1010495887","27.8937728888","36.9172795102","41.9320882604","46.5463070498","46.5513137603","41.0478920081","46.388067055","46.7438010445","45.1711749734","52.0674837698","60.8898633387","71.0605099891","81.9702732983","98.2297830248","123.3063890905","98.0418780002","120.0818892352","148.0189841903","140.8537615843","133.7755353448","120.4652719043","100","101.982952929","103.2755705659","108.8000140727","114.6731473555","96.6539870205","137.2481684964","","",
"Argentina","ARG","Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","TX.VAL.MRCH.R6.ZS","0.185339634880919","0.259282306575399","0.336949375410914","0.168572266197596","0.241254523522316","0.39544235924933","0.339004331722016","0.430210325047801","0.219723880323727","0.303594710374371","0.473901563875161","0.390840537060879","0.319501989157545","0.777252809126294","1.46669719635679","0.852434876879899","0.783251143464948","1.19084904174696","1.18911859630267","1.06461580225856","1.20599783922272","1.22372208903716","1.53621720615746","3.17852904016233","2.21501344450749","2.25820475104365","1.35699785022819","0.965398179579784","1.44255763937154","1.38511087311554","1.16200521210718","1.20122385031421","3.31952192564378","1.30206194255268","1.48921075617157","1.73942107300394","1.70554769973894","1.4206412539604","1.07043391920162","1.9782140206231","1.48364763467807","1.89175745022994","1.958638277593","0.819332815877998","1.45324278159644","2.52322563435685","3.37795475784556","3.48269976253424","2.8764506873214","2.36125211218981","2.12571428541391","2.43804802746285","2.74365069448191","1.75039132852486","1.66239977093314","2.13001956720037","2.16037818074501","2.06157871616144","1.96468127140195","2.2479689946085","2.03057405073797","","","",
"Argentina","ARG","Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","TX.VAL.MRCH.R2.ZS","0.0648688722083217","0.0933416303671437","0.0657462195923734","0.0879507475813544","0.0851486553608174","0.0670241286863271","0.188335739845565","0.129745971046162","0.161130845570733","0.160178804246601","0.119603728025636","0.117826926613941","0.0247356378702616","0.0777252809126294","0.111942197120033","0.0611294424386932","0.24618653482237","0.187032308636929","0.360703473313567","0.30207224892085","0.109908048583844","0.0700270151094227","0.0590348200487496","0.41859693454318","0.342773268865481","1.52893324837275","1.32051156688155","0.782538556965568","0.965791245054205","1.87589241233434","1.45876662988453","0.988740557063708","1.17000609091093","1.84747703666926","0.56780788734018","1.20916965894288","1.33794390091918","1.70391186141675","1.24404854584605","1.08551086458006","0.736123664108535","0.826065747536912","1.03348537189491","1.39208992197351","1.94580141290354","2.68242872747747","2.80575730151796","2.1568789776592","2.47204307175525","2.07204409954412","1.52882690549766","1.96534179163274","1.65116957532591","2.06146818122185","1.94256490643437","1.81832905715627","1.98389260687702","2.17634013144213","2.2556000201688","2.07952212593025","2.44534260626963","","","",
"Argentina","ARG","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","1079000000","964000000","1216000000","1365000000","1410000000","1493000000","1593000000","1465000000","1368000000","1612000000","1773000000","1740000000","1941000000","3266000000","3931000000","2961000000","3916000000","5652000000","6400000000","7810000000","8021000000","9143000000","7625000000","7836000000","8107000000","8396000000","6852000000","6360000000","9135000000","9579000000","12353000000","11978000000","12235000000","13118000000","15659000000","20967000000","23811000000","26370000000","26441000000","23333000000","26341000000","26543000000","25650000000","29566000000","34576000000","40351000000","46546000000","55779000000","70018000000","55672000000","68187000000","84051000000","79982000000","75963000000","68405000000","56784000000","57910000000","58644000000","61781000000","65116000000","54884000000","77934000000","88446000000","66789000000",
"Argentina","ARG","Insurance and financial services (% of commercial service exports)","TX.VAL.INSF.ZS.WT","","","","","","","","","","","","","","","","","","","","0.371747211895911","0.420462508759636","0.380710659898477","0.330469266358229","0.355871886120996","0.345065562456867","0.187617260787992","0.26160889470242","0.0577700751010976","0.0527983104540655","0.239693192713327","0.0441696113074205","0.137994480220791","0.16888920164667","1.77441378497709","0.45903288687669","0.24559967253377","0.162752944161671","0.182812407553994","0.132061859848765","0.12752525497025","0.39244477846808","0.0954626344269633","0.0268400334009305","0.0311278984951752","0.0346294452598979","0.0589640303648991","1.63718963122843","1.67783937615455","1.50539930890368","1.17221026041976","1.51776406088082","0.910911289298922","0.899289986614013","0.785743709199331","0.663085599017501","0.631334819479918","0.96793972780632","1.19241764737244","1.58633265301932","1.66567629047123","2.35036764527668","1.97908798864876","1.69888788881642","1.4292257670555",
"Argentina","ARG","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","23.0882319947879","20.4592700397019","14.5168369254243","11.8245370201329","14.7022024732423","14.0403052316791","13.5535162525852","11.5867697649755","10.8774862539553","7.13551534067796","7.13727567330773","7.09248596109181","4.25219121081337","5.92381794470436","6.07002788122183","6.54956820782883","7.0007598066672","4.82886840430187","6.23054040698877","4.96041792779237","4.48245360242477","3.092859900993","3.65363714974461","3.51886326154558","2.9709807582774","3.53893823636443","","","","","2.77487734542219","2.13553689871227","3.35318949735995","4.3497136820362","3.87160120185598","2.88547646211174","2.1434110207359","2.12353377344736","1.7575926157169","1.61216031909465","1.55019249710461","1.51674538738288","1.62930715800304","1.36228945621451","1.2732914273962","1.23865399494115","0.976046380487917","1.06217864861353","1.19064550683135","1.25043866858025","0.930824975314373","0.906492219845299","1.05036903431358","0.987528543315999","1.06450407275824","1.1059470090199","0.997843667317663","0.881330876697899","0.875916609986476","0.746858769589611","0.755154416488321","0.685733538526298",
