"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"United Kingdom","GBR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.976692619650583","1.04716372896579","1.08082960890964","0.932634285197297","0.709988778866639","0.884825525321095","0.603425916780403","0.72987153923697","0.689782619846926","0.630478652166125","0.596167586572054","0.609741647057566","0.746706059294166","0.775672716279843","0.600474499090385","0.571645855786333","","","",
"United Kingdom","GBR","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","41","26","","","","","","","29","","","","","","","","","","","","","","","","","","","","","1","","","","",
"United Kingdom","GBR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","","87.0646743774414","","91.5422897338867","","90.5472640991211","90.5472640991211","95.1923065185547","92.3076934814453","94.2307662963867","92.788459777832","92.3076934814453","91.9431304931641","91.9431304931641","92.0187759399414","92.4882659912109","92.4882659912109","90.1477813720703","92.1182250976562","93.1034469604492","93.596061706543","93.2038803100586","91.7874374389648","88.8888854980469","89.8550720214844","89.8550720214844","90.1960754394531",
"United Kingdom","GBR","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","52.0136307311029","53.5211611106342","50.9605047763304","52.0228468246538","52.9202354469653","47.8829743499349","45.7062622131852","42.7153822582471","39.5539563396164","41.3993388691134","41.3218155629292","39.1594789251187","35.3252134205837","31.4228814318141","30.1246041567088","27.4240094676952","23.4016830278627","22.9004926766958","24.9454751678475","25.9314664367359","25.220659671133","23.623028769949","22.9726485508452","22.3193999267098","21.6095463185535","20.6948224359167","19.2316643949029","18.3571240840071","17.2339504629802","14.7799162755349","15.2253041022367","15.1117421821797","14.6175014351754","14.1961443988286","14.1969712206988","13.2364332776368","11.5028228996955","10.6591196628348","11.3770610176774","9.2897757358382","9.85941946798011","10.5347100555056","10.6901487065744","9.9983603629788","9.67351513501797","9.54059821807226","8.99446918429262","8.67983982005464","8.23850660006286","8.81697740425847","6.36417419510752","5.5600914108213","6.94505276984749","6.67356700363608",
"United Kingdom","GBR","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","34.6034696406443","32.9409627518599","34.6193775304275","33.1003992571942","32.7083620523076","35.4334087473177","35.7461799656765","35.8336693211619","39.1633136445291","37.8823957892805","38.5109556147196","42.3758565876168","45.4230727329897","46.1678047829346","46.9643151751036","48.2645022397109","32.283559115322","32.3834832140952","31.0803886413941","31.1578317975963","29.3894398745953","33.8642696657931","35.6766806732429","34.6645757195486","36.499042352933","35.3600519503877","37.4450027229697","36.9070222584542","41.3145203757735","43.6863462410132","43.0155610286653","43.3995873346247","43.6278907176557","43.9179735488478","43.9595896645788","42.1179800481749","41.5612400771681","40.8756551317345","41.0996834554102","42.0754098205525","43.4300401520805","42.4506032484152","43.7485926892124","44.7073605340392","46.3722957366393","47.3724487858663","48.520359836958","50.0282463309055","51.5873595695122","53.0507440234283","58.6538707616817","57.8961052277072","54.4034560237864","54.7577551522116",
"United Kingdom","GBR","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","6.77503892311114","7.14451102610886","6.99788926773827","7.00862148416882","6.7366788948298","6.76014133011315","6.88369611317089","6.85033662759092","7.30829890121349","7.08115175772663","7.27701350869302","8.3271457615133","8.40655387873546","9.08671824629272","9.17963196165252","8.76145141009521","7.76063745580552","8.03862032418729","9.71943193626602","7.56856109433687","8.19827186741898","6.79923334930522","6.2003958533383","6.2498294796647","6.44845845667775","6.06835242986962","7.57321276774621","6.96506417095997","7.72888795436161","7.68682901940732","7.52162383047186","7.28042673137814","7.20224918380836","10.2575679087547","9.09817725537274","9.1253909506811","8.91746644108149","9.19177647367592","9.55808378600053","0.50792995193109","1.32258996770464","1.40740336693792","0.847029096784121","0.643660133606222","0.515979734793972","3.7390785333306","3.77458819365","4.1785836614525","3.80348967011264","4.24965134831176","4.02763209255993","4.10086483067272","4.79766591899995","4.43505831774663","3.27602175799476","1.81867229376004","1.89988464503191","2.34572865546142","2.29506168600171","2.53397825537375","3.07204190910723","","","",
"United Kingdom","GBR","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","4.35261921109381","4.184456937511","3.87238188017535","3.11512907090731","3.28482029395545","3.17694589799782","3.05774834799502","3.13976666062642","3.39998175206267","3.30134006314912","3.40224679601512","3.51940245734995","3.24703143566157","2.7672469374597","2.73286753056831","3.17069337165439","2.70927512268913","2.59163644045645","2.204158037866","2.14146650498537","1.94119624571828","1.67372363415898","1.35939213099672","1.10726356605221","1.09952735875888","1.12416041090478","1.22203435745579","1.236700911502","1.09144544377147","1.07868433745848","1.01744970806896","1.06679677186608","1.0518824727511","1.20229073051147","1.39604584176578","1.26009124524959","1.31820731360257","1.55954672017135","1.60410712954572","1.31282862933264","1.18398189913586","1.1993085257132","1.19938868985211","1.16800983381089","1.11618628665508","0.991872925235658","0.991073126553569","1.17328455453384","1.28522165465968","1.41628765586911","1.51771066046521","1.42085840624308","1.66541226926151","1.43978108020519","1.47739512643751","1.58517202569269","1.43308239637084","1.44303310210801","1.34661885757149","1.36607122954186","1.31585722617473","","","",
"United Kingdom","GBR","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","65.7244533841348","66.4474720063721","69.6135736320831","69.4687188424254","69.1762374021947","69.412019022914","70.5936272967316","70.9120307773797","72.1751541298992","72.4187940002626","72.8259689501683","71.050561301158","72.9870749234114","73.4987105093488","73.0425112726977","69.604814082989","72.2872069092892","73.1883072009395","71.2610454789998","77.0815598770944","75.0332997156123","76.1641062749968","77.6621343281581","80.0761311909795","80.8971768287552","82.0236072698538","80.9327329964223","82.4054964484956","81.7770552569923","82.5427297078227","83.0356867421996","83.6401931622459","83.7296013429836","79.0344485620655","80.4067568066959","80.3717879108048","80.4804248281403","79.9162148671497","80.7849914271783","90.6667160139324","89.6301097922765","89.4453812993938","90.1090943272131","88.7831155261564","88.581675676687","85.9916265580606","86.4482082494952","84.270543552645","83.0356956235634","82.8293034509808","81.6211069874712","81.1560762281271","79.4664431464589","81.1937643813774","80.7613864193151","82.0502308995487","83.3254290611626","81.97328869959","81.4897794586874","80.7687105734344","82.6234161180508","","","",
"United Kingdom","GBR","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","79.7657090854463","79.4708978589222","79.8634222988697","80.9550158007447","80.9625541938605","80.843551869963","81.0672339103029","82.091985246278","80.0893023826859","81.977954352833","81.165914791997","79.6305288560211","78.7978743961881","80.5886002100702","80.4188981393151","78.8727400262219","78.3772928620737","74.9591161262185","71.4854790701106","66.3160789652846","65.1448201936935","63.1968839284098","63.9755969448142","65.2868759362998","72.8197463219692","74.528121042222","79.6112379527736","80.1018357816474","79.6979737230791","79.8681891709824","77.9932746556161","78.6110593622991","79.7187876947245","81.9230852000364","82.5335399981146","82.5008260941558","84.2963509152087","83.7375324175455","75.2092987705848","75.4213741840736","77.9202742851375","77.3213984627367","75.983085666887","75.2151236338622","76.9528068946362","72.6907575643402","67.9728089736266","66.1410203543034","67.8872228046867","62.9058854639269","65.8174144312987","58.5143208890498","68.2496476290818","71.6481714245796","76.1812352703602","74.0197611871942","68.9892207680565","71.7820575556781","68.3049140365334","62.2455188736128","55.2358295612471","60.4960280048913",
"United Kingdom","GBR","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","5.99412687510439","6.46542882642616","6.79364230668585","6.45483888443402","6.61529507921544","6.7015259236251","6.55143962311018","6.03868147023682","6.50836287583948","6.52827501066218","6.90240666429803","7.19246294013713","6.661867098453","7.37519320171484","6.76102559791645","6.92272916649593","7.98091640083446","7.07229493086331","6.7696099394313","7.34280142273519","7.25905884468375","7.16124454507132","6.87768910499015","6.59483859048265","7.89652683688706","7.44528896030502","6.94004332870292","7.12190004878509","7.0115431609558","7.97123672120906","8.13723907567533","7.74057681665272","7.55299030454623","7.61029295882664","7.01610833480393","6.64737159437065","6.40258279682501","6.08286418678788","5.28603899121592","5.09666727026779","5.40005655208821","5.90253464690258","5.67336016235085","5.11620092593381","4.64404360947325","5.49278219254322","5.48715893513552","6.48499826432381","6.12218624852784","5.91768098654438","6.19125978214314","5.63814127080943","6.36091668605867","6.17567024852601","6.83366051304608","6.64400665272059","6.33004538991663","6.66646706676357","7.6188345905585","6.41938576712047","6.34928809078005","6.54486658290483",
