Age dependency ratio (% of working-age population),GDP growth (annual %),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)",Military expenditure (% of GDP),"Official exchange rate (LCU per US$, period average)","Population, female (% of total population)",Real interest rate (%),Trade (% of GDP),Urban population (% of total population)
54.022013374751495,1.952544632643466,2.0240342261549813,5.416145184861335,1.13585458892798,132.115460088756,51.9130556163129,,41.63749471124885,21.903
