Age dependency ratio (% of working-age population),GDP growth (annual %),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)",Military expenditure (% of GDP),"Official exchange rate (LCU per US$, period average)","Population, female (% of total population)",Real interest rate (%),Trade (% of GDP),Urban population (% of total population)
95.56274281689817,4.656775990932943,1.5901053496596376,2.2259332108958745,2.83404367131954,606.569750165917,49.5367793693054,,69.39092843470938,46.189
