Age dependency ratio (% of working-age population),GDP growth (annual %),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)",Military expenditure (% of GDP),"Official exchange rate (LCU per US$, period average)","Population, female (% of total population)",Real interest rate (%),Trade (% of GDP),Urban population (% of total population)
48.92714209257497,5.324335374263555,8.046955695335683,18.480455638229643,33.5465729986209,36.5738081166667,53.5037970641804,3.0649029908569627,78.09811366930134,70.095
