Age dependency ratio (% of working-age population),GDP growth (annual %),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)",Military expenditure (% of GDP),"Official exchange rate (LCU per US$, period average)","Population, female (% of total population)",Real interest rate (%),Trade (% of GDP),Urban population (% of total population)
48.06222683900501,2.172054618412915,1.4467763911508484,4.559454217322596,1.0506269700024629,,50.76021435870231,,47.92951469107625,81.81439933208907
