Years,Age dependency ratio (% of working-age population),CPIA gender equality rating (1=low to 6=high),"Central government debt, total (% of GDP)","Energy imports, net (% of energy use)",GDP growth (annual %),GDP per capita growth (annual %),"Inflation, GDP deflator (annual %)","Literacy rate, adult total (% of people ages 15 and above)",Military expenditure (% of GDP),"Official exchange rate (LCU per US$, period average)","Population, female (% of total population)",Real interest rate (%),Trade (% of GDP),"Unemployment, male (% of male labor force) (national estimate)",Urban population (% of total population),Age dependency ratio (% of working-age population) 2,CPIA gender equality rating (1=low to 6=high) 2,"Central government debt, total (% of GDP) 2","Energy imports, net (% of energy use) 2",GDP growth (annual %) 2,GDP per capita growth (annual %) 2,"Inflation, GDP deflator (annual %) 2","Literacy rate, adult total (% of people ages 15 and above) 2",Military expenditure (% of GDP) 2,"Official exchange rate (LCU per US$, period average) 2","Population, female (% of total population) 2",Real interest rate (%) 2,Trade (% of GDP) 2,"Unemployment, male (% of male labor force) (national estimate) 2",Urban population (% of total population) 2,years before the war,War tracker
1960,67.542563396035,0.0,0.0,16.7161469040055,6.13385516921754,3.24712251751171,2.74368011526142,0.0,2.18465876887111,0.999999999,48.9182631531392,0.0,16.9245692425855,0.0,58.401,66.9354046625049,0.0,39.128400199944,5.34081618748347,2.29999999999953,0.618121192654584,1.35015389642182,67.2337493896484,8.99312458715278,1.0,50.9075434916062,3.10788487484417,18.3761632042836,5.4,69.996,1,Bay_of_Pigs_Invasion v2
1961,68.0414057292863,0.0,0.0,17.6358034865721,6.13385516921754,3.24712251751171,2.74368011526142,0.0,1.87788038679467,0.999999999,48.9657533467729,0.0,15.9600680140255,0.0,58.588,67.6083747305395,0.0,39.128400199944,5.57885796797174,2.29999999999953,0.618121192654584,1.35015389642182,67.2337493896484,9.15603150017123,1.0,50.9488279396501,3.10788487484417,18.3761632042836,6.4,70.377,0,Bay_of_Pigs_Invasion v2
